data,natureza_acidente,bairro,conservacao_via,pedestre,veiculos
2020-11-16,SEM VÍTIMA,DOIS UNIDOS,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,PINA,Perfeito estado,1,1
2020-11-17,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,PAISSANDU,Perfeito estado,1,1
2020-11-17,COM VÍTIMA,TORREÃO,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,MADALENA,Perfeito estado,1,1
2020-11-17,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-17,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-18,SEM VÍTIMA,SÃO JOSÉ,Mal conservada,0,2
2020-11-18,SEM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-11-18,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-18,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-18,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-18,COM VÍTIMA,MORRO DA CONCEIÇÃO,Perfeito estado,0,2
2020-11-18,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-18,COM VÍTIMA,AREIAS,Perfeito estado,0,2
2020-11-18,COM VÍTIMA,VÁRZEA,Perfeito estado,1,1
2020-11-18,COM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-11-19,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-11-19,SEM VÍTIMA,CABANGA,Outros,0,2
2020-11-19,COM VÍTIMA,AFOGADOS,Mal conservada,1,1
2020-11-19,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-11-19,SEM VÍTIMA,VÁRZEA,Outros,0,2
2020-11-19,VÍTIMA FATAL,BEBERIBE,Mal conservada,0,2
2020-11-20,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-20,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-20,VÍTIMA FATAL,DOIS IRMÃOS,Perfeito estado,0,3
2020-11-20,COM VÍTIMA,APIPUCOS,Perfeito estado,0,2
2020-11-20,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-20,COM VÍTIMA,ILHA DO RETIRO,Perfeito estado,0,2
2020-11-20,COM VÍTIMA,CABANGA,Perfeito estado,0,1
2020-11-20,COM VÍTIMA,BONGI,Perfeito estado,1,1
2020-11-21,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-21,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-21,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,1,1
2020-11-21,SEM VÍTIMA,NOVA DESCOBERTA,Perfeito estado,0,2
2020-11-21,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-11-22,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-11-22,COM VÍTIMA,ALTO SANTA TERESINHA,Perfeito estado,0,2
2020-11-22,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-23,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-23,SEM VÍTIMA,IPSEP,Perfeito estado,0,1
2020-11-23,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-11-24,COM VÍTIMA,APIPUCOS,Perfeito estado,0,2
2020-11-24,COM VÍTIMA,PAISSANDU,Perfeito estado,1,2
2020-11-24,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-11-24,SEM VÍTIMA,JARDIM SÃO PAULO,Perfeito estado,0,2
2020-11-24,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-11-24,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-11-24,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-11-24,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-25,COM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-11-25,COM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-11-25,COM VÍTIMA,TEJIPIÓ,Mal conservada,0,2
2020-11-25,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-11-26,COM VÍTIMA,JIQUIÁ,Perfeito estado,0,2
2020-11-26,COM VÍTIMA,JOANA BEZERRA,Perfeito estado,1,1
2020-11-26,COM VÍTIMA,DERBY,Perfeito estado,0,3
2020-11-26,SEM VÍTIMA,PAISSANDU,Perfeito estado,0,2
2020-11-26,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,1,2
2020-11-26,COM VÍTIMA,DERBY,Perfeito estado,0,2
2020-11-27,COM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,0,2
2020-11-27,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-11-27,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-11-27,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-27,COM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-11-27,COM VÍTIMA,APIPUCOS,Perfeito estado,0,2
2020-11-27,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-28,SEM VÍTIMA,SANTO AMARO,Perfeito estado,0,1
2020-11-28,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-28,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,3
2020-11-28,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-11-29,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-11-29,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-11-29,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-29,COM VÍTIMA,AFOGADOS,Perfeito estado,0,1
2020-11-29,COM VÍTIMA,ALTO JOSÉ BONIFÁCIO,Perfeito estado,0,2
2020-11-29,COM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-11-29,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-11-30,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-11-30,SEM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,SOLEDADE,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,BREJO DE BEBERIBE,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,CAXANGÁ,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,BREJO DE BEBERIBE,Perfeito estado,0,2
2020-11-30,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-12-01,SEM VÍTIMA,VASCO DA GAMA,Perfeito estado,0,3
2020-12-01,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-01,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-12-02,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-12-02,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-02,COM VÍTIMA,ESTÂNCIA,Perfeito estado,0,2
2020-12-02,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-12-02,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-02,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-12-02,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-12-02,COM VÍTIMA,ILHA JOANA BEZERRA,Perfeito estado,0,2
2020-12-02,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-12-03,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,1
2020-12-03,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-12-03,VÍTIMA FATAL,BOA VISTA,Perfeito estado,1,1
2020-12-03,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-12-03,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-12-03,COM VÍTIMA,ROSARINHO,Perfeito estado,0,2
2020-12-03,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-12-03,COM VÍTIMA,CASA FORTE,Perfeito estado,0,2
2020-12-03,COM VÍTIMA,BOA VISTA,Perfeito estado,0,4
2020-12-03,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-12-03,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-04,COM VÍTIMA,TORRE,Perfeito estado,0,2
2020-12-04,COM VÍTIMA,VÁRZEA,Perfeito estado,1,1
2020-12-04,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-12-04,COM VÍTIMA,MADALENA,Perfeito estado,1,2
2020-12-04,COM VÍTIMA,CORDEIRO,Perfeito estado,0,3
2020-12-04,COM VÍTIMA,MONTEIRO,Perfeito estado,0,2
2020-12-04,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-04,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-12-05,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-05,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-12-06,COM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-12-06,COM VÍTIMA,JORDÃO,Outros,0,2
2020-12-06,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-12-06,COM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-12-07,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-07,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-12-08,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-08,COM VÍTIMA,BOA VISTA,Perfeito estado,1,1
2020-12-08,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-12-09,COM VÍTIMA,IPUTINGA,Mal conservada,0,1
2020-12-09,COM VÍTIMA,TAMARINEIRA,Perfeito estado,0,1
2020-12-09,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,1
2020-12-09,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-09,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-09,COM VÍTIMA,MADALENA,Perfeito estado,0,3
2020-12-10,COM VÍTIMA,ILHA DO LEITE,Perfeito estado,0,2
2020-12-10,COM VÍTIMA,CIDADE UNIVERSITÁRIA,Perfeito estado,0,2
2020-12-10,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-12-10,COM VÍTIMA,DOIS UNIDOS,Perfeito estado,0,2
2020-12-10,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-10,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-12-11,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-12-11,COM VÍTIMA,CORDEIRO,Mal conservada,0,2
2020-12-11,COM VÍTIMA,DERBY,Perfeito estado,1,1
2020-12-11,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-12-11,COM VÍTIMA,ENGENHO DO MEIO,Perfeito estado,0,2
2020-12-11,COM VÍTIMA,AREIAS,Perfeito estado,1,1
2020-12-12,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-12-12,COM VÍTIMA,ILHA JOANA BEZERRA,Perfeito estado,0,2
2020-12-12,COM VÍTIMA,BOA VISTA,Perfeito estado,1,1
2020-12-12,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-12,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-12-13,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-13,COM VÍTIMA,PINA,Perfeito estado,0,2
2020-12-13,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-12-13,COM VÍTIMA,IBURA,Perfeito estado,1,1
2020-12-13,COM VÍTIMA,TAMARINEIRA,Perfeito estado,0,2
2020-12-13,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-12-13,COM VÍTIMA,CAXANGÁ,Perfeito estado,1,1
2020-12-14,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-12-14,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-12-14,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-12-14,COM VÍTIMA,CAXANGÁ,Perfeito estado,0,2
2020-12-14,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-12-14,COM VÍTIMA,ENCRUZILHADA,Perfeito estado,0,2
2020-12-15,SEM VÍTIMA,TORRE,Perfeito estado,0,2
2020-12-15,COM VÍTIMA,CIDADE UNIVERSITÁRIA,Perfeito estado,0,2
2020-12-15,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-12-15,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-12-15,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-12-15,COM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-12-15,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-12-16,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-12-16,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-12-16,SEM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-12-16,SEM VÍTIMA,IPUTINGA,Perfeito estado,0,2
2020-12-16,SEM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-16,COM VÍTIMA,TORRE,Perfeito estado,0,2
2020-12-16,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-16,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-12-16,COM VÍTIMA,BONGI,Perfeito estado,0,2
2020-12-17,COM VÍTIMA,SAN MARTIN,Perfeito estado,0,1
2020-12-17,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-12-17,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,0
2020-12-17,COM VÍTIMA,PRADO,Mal conservada,0,2
2020-12-18,COM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-12-18,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-12-18,COM VÍTIMA,APIPUCOS,Perfeito estado,0,2
2020-12-18,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-12-18,COM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-12-19,VÍTIMA FATAL,SANTO AMARO,Perfeito estado,0,1
2020-12-19,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-12-20,COM VÍTIMA,AFOGADOS,Perfeito estado,0,2
2020-12-20,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-12-20,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-12-20,SEM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-12-21,COM VÍTIMA,GRAÇAS,Perfeito estado,0,2
2020-12-21,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-12-21,COM VÍTIMA,SANTO AMARO,Perfeito estado,0,2
2020-12-21,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-12-21,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-21,COM VÍTIMA,TORRE,Perfeito estado,0,2
2020-12-21,COM VÍTIMA,BAIRRO DO RECIFE,Perfeito estado,0,2
2020-12-21,COM VÍTIMA,TORRE,Perfeito estado,0,2
2020-12-22,COM VÍTIMA,MANGUEIRA,Perfeito estado,0,2
2020-12-22,SEM VÍTIMA,BOA VISTA,Perfeito estado,0,2
2020-12-22,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-22,COM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-12-22,COM VÍTIMA,BOA VIAGEM,Perfeito estado,1,1
2020-12-22,COM VÍTIMA,SÃO JOSÉ,Perfeito estado,0,2
2020-12-22,COM VÍTIMA,BEBERIBE,Perfeito estado,0,2
2020-12-23,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-12-23,COM VÍTIMA,MANGUEIRA,Perfeito estado,0,2
2020-12-23,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-12-23,COM VÍTIMA,AFOGADOS,Perfeito estado,0,3
2020-12-23,COM VÍTIMA,MADALENA,Perfeito estado,0,2
2020-12-24,COM VÍTIMA,MORRO DA CONCEIÇÃO,Mal conservada,0,2
2020-12-24,COM VÍTIMA,CAXANGÁ,Perfeito estado,0,2
2020-12-24,COM VÍTIMA,NOVA DESCOBERTA,Perfeito estado,0,2
2020-12-24,SEM VÍTIMA,JORDÃO,Perfeito estado,0,1
2020-12-24,COM VÍTIMA,ALTO JOSÉ DO PINHO,Perfeito estado,1,1
2020-12-24,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-24,COM VÍTIMA,VÁRZEA,Perfeito estado,0,2
2020-12-24,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-12-24,COM VÍTIMA,ALTO JOSÉ DO PINHO,Perfeito estado,0,2
2020-12-25,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-25,COM VÍTIMA,ENGENHO DO MEIO,Perfeito estado,0,2
2020-12-26,COM VÍTIMA,CORDEIRO,Perfeito estado,0,2
2020-12-26,COM VÍTIMA,TORRE,Perfeito estado,0,1
2020-12-26,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-27,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-27,COM VÍTIMA,IPSEP,Perfeito estado,0,2
2020-12-28,COM VÍTIMA,CABANGA,Outros,0,1
2020-12-28,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-28,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,3
2020-12-28,SEM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-28,SEM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-12-28,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-28,COM VÍTIMA,BOA VIAGEM,Perfeito estado,0,2
2020-12-28,COM VÍTIMA,SANTO AMARO,Perfeito estado,1,1
2020-12-28,COM VÍTIMA,IMBIRIBEIRA,Perfeito estado,0,2
2020-12-29,COM VÍTIMA,AREIAS,Perfeito estado,1,1
2020-12-29,COM VÍTIMA,ARRUDA,Perfeito estado,0,2
2020-12-29,COM VÍTIMA,ESPINHEIRO,Perfeito estado,0,2
2020-12-29,COM VÍTIMA,SANTO ANTÔNIO,Perfeito estado,1,1
2020-12-29,SEM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-12-30,COM VÍTIMA,IPUTINGA,Perfeito estado,0,1
2020-12-30,COM VÍTIMA,CABANGA,Perfeito estado,0,2
2020-12-30,COM VÍTIMA,LINHA DO TIRO,Perfeito estado,0,2
2020-12-30,COM VÍTIMA,SÍTIO DOS PINTOS,Perfeito estado,0,1
2020-12-30,COM VÍTIMA,IBURA,Perfeito estado,0,2
2020-12-30,COM VÍTIMA,JORDÃO,Perfeito estado,0,2
2020-12-30,COM VÍTIMA,CAMPO GRANDE,Perfeito estado,0,2
2020-12-30,COM VÍTIMA,MANGABEIRA,Perfeito estado,1,1
2020-12-31,COM VÍTIMA,CASA AMARELA,Perfeito estado,0,2
2020-12-31,COM VÍTIMA,CAMPINA DO BARRETO,Perfeito estado,0,2
